CustomerId,snapshot_date,will_churn,churn_proba
CUST_01425,2023-11-01,0,0.3334
CUST_00632,2023-12-01,0,0.3333
CUST_03028,2023-11-01,0,0.3333
CUST_00826,2024-01-01,0,0.3332
CUST_03463,2023-11-01,0,0.3332
CUST_03463,2023-12-01,0,0.3332
CUST_02309,2023-12-01,0,0.3331
CUST_03941,2023-11-01,1,0.333
CUST_01750,2023-11-01,0,0.333
CUST_00178,2023-11-01,0,0.3329
CUST_00443,2023-12-01,0,0.3329
CUST_01125,2023-11-01,0,0.3328
CUST_03949,2023-11-01,0,0.3328
CUST_01799,2023-12-01,0,0.3326
CUST_04752,2024-01-01,0,0.3324
CUST_03890,2023-12-01,1,0.3324
CUST_04089,2024-01-01,0,0.3323
CUST_03596,2023-11-01,0,0.3322
CUST_01856,2023-11-01,0,0.3321
CUST_04305,2023-12-01,0,0.3321
CUST_03857,2023-11-01,0,0.332
CUST_03672,2023-12-01,0,0.3319
CUST_01686,2023-11-01,0,0.3318
CUST_01435,2023-11-01,1,0.3318
CUST_01065,2024-01-01,0,0.3318
CUST_02160,2023-11-01,0,0.3318
CUST_04577,2023-11-01,0,0.3316
CUST_01260,2023-11-01,0,0.3316
CUST_01999,2023-11-01,1,0.3316
CUST_02671,2024-01-01,0,0.3315
CUST_04771,2023-12-01,1,0.3315
CUST_03093,2023-12-01,0,0.3315
CUST_01139,2024-01-01,0,0.3315
CUST_00386,2023-11-01,0,0.3314
CUST_02609,2024-01-01,0,0.3314
CUST_01653,2023-12-01,0,0.3314
CUST_01074,2023-11-01,0,0.3313
CUST_03330,2023-12-01,0,0.3312
CUST_03312,2023-12-01,0,0.3312
CUST_02622,2024-01-01,0,0.3312
CUST_01799,2023-11-01,0,0.3312
CUST_01445,2023-12-01,0,0.331
CUST_02361,2023-12-01,0,0.331
CUST_04994,2023-11-01,0,0.331
CUST_01729,2024-01-01,0,0.3309
CUST_03478,2023-12-01,0,0.3309
CUST_02915,2024-01-01,0,0.3309
CUST_00280,2023-11-01,0,0.3309
CUST_03502,2023-11-01,1,0.3309
CUST_00087,2024-01-01,0,0.3308
CUST_01027,2023-11-01,0,0.3308
CUST_04359,2023-12-01,0,0.3308
CUST_01335,2023-12-01,0,0.3308
CUST_01289,2023-11-01,1,0.3307
CUST_02462,2023-11-01,0,0.3306
CUST_00433,2023-11-01,0,0.3306
CUST_03672,2024-01-01,0,0.3306
CUST_02713,2023-11-01,0,0.3306
CUST_01106,2023-12-01,0,0.3305
CUST_04378,2024-01-01,0,0.3304
CUST_02708,2023-12-01,0,0.3304
CUST_02030,2023-12-01,0,0.3304
CUST_01898,2024-01-01,0,0.3301
CUST_03328,2023-12-01,0,0.3301
CUST_00218,2024-01-01,1,0.3301
CUST_02118,2024-01-01,0,0.33
CUST_01065,2023-12-01,0,0.33
CUST_00040,2023-11-01,1,0.3299
CUST_03943,2023-11-01,0,0.3298
CUST_01158,2023-12-01,0,0.3297
CUST_03857,2023-12-01,0,0.3297
CUST_01158,2024-01-01,0,0.3297
CUST_00003,2023-11-01,0,0.3296
CUST_00322,2023-11-01,0,0.3294
CUST_02146,2023-11-01,0,0.3294
CUST_03151,2024-01-01,0,0.3293
CUST_02050,2023-12-01,0,0.3293
CUST_02670,2023-12-01,0,0.3293
CUST_02041,2023-11-01,0,0.3293
CUST_03697,2024-01-01,0,0.3292
CUST_01786,2024-01-01,0,0.3292
CUST_02599,2023-12-01,0,0.3291
CUST_01007,2023-12-01,0,0.329
CUST_04366,2023-12-01,0,0.3289
CUST_01184,2024-01-01,0,0.3289
CUST_04496,2023-11-01,1,0.3289
CUST_01189,2023-11-01,1,0.3288
CUST_01189,2024-01-01,1,0.3288
CUST_00537,2023-12-01,0,0.3288
CUST_04049,2024-01-01,0,0.3287
CUST_04215,2023-11-01,0,0.3286
CUST_04793,2024-01-01,0,0.3285
CUST_02052,2024-01-01,0,0.3285
CUST_03516,2023-12-01,0,0.3285
CUST_01788,2023-11-01,1,0.3285
CUST_02052,2023-11-01,0,0.3284
CUST_03610,2024-01-01,0,0.3284
CUST_04114,2024-01-01,0,0.3284
CUST_00785,2023-11-01,0,0.3284
CUST_01595,2023-11-01,0,0.3283
CUST_02566,2023-12-01,0,0.3283
CUST_01793,2024-01-01,0,0.3283
CUST_04560,2023-12-01,1,0.3282
CUST_02642,2023-12-01,1,0.3282
CUST_01168,2023-12-01,0,0.3282
CUST_04411,2023-11-01,0,0.3282
CUST_02708,2023-11-01,0,0.3281
CUST_00064,2023-12-01,0,0.328
CUST_04449,2023-11-01,0,0.328
CUST_02855,2023-12-01,1,0.3279
CUST_00001,2024-01-01,0,0.3279
CUST_01626,2024-01-01,0,0.3278
CUST_04074,2024-01-01,0,0.3278
CUST_04247,2023-12-01,0,0.3276
CUST_02363,2023-11-01,0,0.3276
CUST_01760,2024-01-01,0,0.3275
CUST_01100,2024-01-01,1,0.3274
CUST_04711,2023-12-01,0,0.3274
CUST_02743,2024-01-01,0,0.3274
CUST_02256,2023-12-01,0,0.3274
CUST_03432,2023-11-01,0,0.3273
CUST_01522,2024-01-01,0,0.3272
CUST_02928,2023-11-01,0,0.3272
CUST_03013,2023-11-01,0,0.3272
CUST_02569,2023-11-01,0,0.3271
CUST_03328,2024-01-01,0,0.3271
CUST_00455,2024-01-01,0,0.3271
CUST_04733,2023-11-01,0,0.3271
CUST_03613,2024-01-01,1,0.3268
CUST_00292,2024-01-01,0,0.3268
CUST_00826,2023-11-01,0,0.3268
CUST_03608,2024-01-01,0,0.3268
CUST_03163,2024-01-01,0,0.3267
CUST_03279,2024-01-01,0,0.3267
CUST_04887,2023-12-01,1,0.3267
CUST_04819,2023-11-01,0,0.3266
CUST_01791,2024-01-01,0,0.3264
CUST_02325,2023-11-01,1,0.3264
CUST_04044,2024-01-01,0,0.3264
CUST_04373,2023-11-01,0,0.3264
CUST_01791,2023-12-01,0,0.3264
CUST_04044,2023-12-01,0,0.3264
CUST_03943,2024-01-01,0,0.3263
CUST_00641,2024-01-01,0,0.3263
CUST_01868,2023-11-01,0,0.3263
CUST_03673,2023-11-01,0,0.3262
CUST_02115,2023-11-01,0,0.3262
CUST_01244,2024-01-01,0,0.3261
CUST_02831,2024-01-01,0,0.326
CUST_02268,2023-12-01,0,0.3258
CUST_02569,2023-12-01,0,0.3258
CUST_01444,2024-01-01,0,0.3258
CUST_03068,2023-12-01,0,0.3257
CUST_02906,2023-12-01,0,0.3256
CUST_02559,2024-01-01,0,0.3256
CUST_04036,2024-01-01,1,0.3255
CUST_01476,2024-01-01,0,0.3254
CUST_00322,2024-01-01,0,0.3252
CUST_02382,2023-11-01,0,0.3251
CUST_02681,2023-11-01,0,0.325
CUST_01348,2023-11-01,0,0.325
CUST_04751,2023-12-01,1,0.325
CUST_01989,2023-11-01,0,0.3249
CUST_04075,2024-01-01,0,0.3249
CUST_01484,2023-12-01,1,0.3249
CUST_03297,2023-11-01,0,0.3248
CUST_00949,2023-11-01,0,0.3248
CUST_01750,2023-12-01,0,0.3248
CUST_02956,2023-12-01,0,0.3248
CUST_02736,2023-11-01,0,0.3248
CUST_01794,2024-01-01,0,0.3247
CUST_04074,2023-12-01,0,0.3247
CUST_01856,2024-01-01,0,0.3246
CUST_04312,2023-12-01,0,0.3246
CUST_02153,2023-11-01,0,0.3245
CUST_02511,2024-01-01,0,0.3245
CUST_02695,2023-12-01,0,0.3245
CUST_03249,2023-11-01,0,0.3245
CUST_00835,2024-01-01,0,0.3245
CUST_02420,2023-11-01,0,0.3245
CUST_02569,2024-01-01,0,0.3244
CUST_04752,2023-11-01,0,0.3244
CUST_00204,2023-11-01,0,0.3243
CUST_03065,2023-11-01,1,0.3243
CUST_02246,2023-11-01,0,0.3243
CUST_03171,2023-11-01,0,0.3243
CUST_04800,2024-01-01,0,0.3243
CUST_03555,2024-01-01,0,0.3243
CUST_04961,2023-11-01,1,0.3242
CUST_02474,2024-01-01,0,0.3242
CUST_01904,2023-12-01,0,0.3242
CUST_02267,2023-12-01,0,0.3242
CUST_01505,2023-11-01,0,0.3242
CUST_02554,2024-01-01,0,0.3241
CUST_01288,2023-12-01,0,0.3241
CUST_00322,2023-12-01,0,0.3241
CUST_04811,2023-11-01,0,0.3241
CUST_02945,2023-12-01,0,0.3241
CUST_03082,2023-11-01,0,0.3241
CUST_02822,2024-01-01,1,0.324
CUST_04260,2023-12-01,0,0.324
CUST_00156,2024-01-01,0,0.324
CUST_00675,2024-01-01,0,0.3238
CUST_01860,2023-11-01,0,0.3237
CUST_01681,2024-01-01,0,0.3233
CUST_03961,2024-01-01,0,0.3232
CUST_03943,2023-12-01,0,0.3232
CUST_01116,2023-12-01,0,0.3232
CUST_04071,2024-01-01,0,0.3231
CUST_01743,2023-12-01,0,0.323
CUST_03909,2023-11-01,1,0.323
CUST_00996,2023-11-01,0,0.323
CUST_01241,2024-01-01,1,0.3229
CUST_00193,2023-11-01,0,0.3228
CUST_00029,2024-01-01,1,0.3226
CUST_00901,2024-01-01,0,0.3225
CUST_00514,2023-11-01,0,0.3225
CUST_03478,2023-11-01,0,0.3224
CUST_01803,2024-01-01,0,0.3223
CUST_03701,2024-01-01,0,0.3222
CUST_04996,2023-12-01,0,0.3222
CUST_04411,2024-01-01,0,0.3221
CUST_02662,2023-12-01,0,0.322
CUST_00690,2024-01-01,0,0.322
CUST_02390,2023-12-01,0,0.322
CUST_01649,2024-01-01,1,0.3219
CUST_01474,2023-11-01,1,0.3219
CUST_01106,2024-01-01,0,0.3219
CUST_02944,2023-11-01,0,0.3219
CUST_03157,2023-11-01,0,0.3218
CUST_03163,2023-11-01,0,0.3217
CUST_02053,2024-01-01,0,0.3217
CUST_02674,2024-01-01,0,0.3217
CUST_01455,2023-11-01,0,0.3216
CUST_02011,2024-01-01,0,0.3215
CUST_02579,2023-11-01,0,0.3215
CUST_00805,2023-11-01,0,0.3214
CUST_03890,2024-01-01,1,0.3212
CUST_04208,2023-12-01,1,0.3212
CUST_03701,2023-11-01,0,0.3212
CUST_00354,2023-12-01,0,0.3212
CUST_04876,2023-11-01,0,0.3212
CUST_02039,2023-12-01,0,0.3212
CUST_00351,2023-12-01,0,0.321
CUST_02607,2023-11-01,0,0.3208
CUST_04281,2023-12-01,0,0.3208
CUST_04137,2024-01-01,0,0.3208
CUST_04755,2024-01-01,0,0.3208
CUST_01684,2024-01-01,0,0.3207
CUST_04988,2023-12-01,0,0.3207
CUST_01345,2023-11-01,0,0.3205
CUST_01873,2023-12-01,1,0.3204
CUST_03817,2023-11-01,0,0.3204
CUST_03949,2024-01-01,0,0.3203
CUST_03480,2024-01-01,0,0.3203
CUST_03247,2023-12-01,0,0.3203
CUST_01779,2023-12-01,0,0.3203
CUST_01765,2023-12-01,0,0.3202
CUST_04227,2023-12-01,0,0.3201
CUST_02110,2024-01-01,0,0.3201
CUST_01611,2023-12-01,1,0.3201
CUST_04011,2023-12-01,1,0.3201
CUST_01686,2023-12-01,0,0.32
CUST_04049,2023-11-01,0,0.3199
CUST_04620,2023-11-01,0,0.3198
CUST_03364,2023-11-01,1,0.3198
CUST_04026,2023-12-01,0,0.3197
CUST_01750,2024-01-01,0,0.3197
CUST_00747,2023-12-01,0,0.3195
CUST_00345,2024-01-01,0,0.3195
CUST_00509,2024-01-01,0,0.3195
CUST_02030,2023-11-01,0,0.3195
CUST_00590,2024-01-01,0,0.3194
CUST_03536,2023-12-01,0,0.3194
CUST_03724,2023-12-01,0,0.3194
CUST_04439,2023-12-01,0,0.3193
CUST_00512,2023-11-01,1,0.3193
CUST_03950,2023-12-01,0,0.3193
CUST_01389,2024-01-01,0,0.3193
CUST_04476,2024-01-01,0,0.3192
CUST_00001,2023-12-01,0,0.3192
CUST_02674,2023-12-01,0,0.3192
CUST_02406,2023-11-01,1,0.3191
CUST_04411,2023-12-01,0,0.3191
CUST_02393,2024-01-01,0,0.319
CUST_01544,2023-11-01,0,0.319
CUST_03237,2023-12-01,1,0.3189
CUST_03337,2024-01-01,0,0.3189
CUST_03442,2024-01-01,1,0.3188
CUST_03211,2024-01-01,0,0.3188
CUST_04426,2023-12-01,0,0.3188
CUST_03440,2023-12-01,0,0.3187
CUST_02409,2024-01-01,1,0.3187
CUST_00315,2023-11-01,0,0.3186
CUST_00804,2023-12-01,0,0.3186
CUST_03936,2024-01-01,0,0.3185
CUST_04720,2024-01-01,0,0.3184
CUST_02328,2023-11-01,0,0.3184
CUST_00264,2023-12-01,0,0.3182
CUST_04584,2023-11-01,1,0.3182
CUST_04844,2023-11-01,0,0.3182
CUST_01079,2024-01-01,0,0.3181
CUST_00219,2023-11-01,0,0.3181
CUST_03730,2023-11-01,0,0.3181
CUST_03231,2023-12-01,0,0.318
CUST_02435,2023-12-01,1,0.318
CUST_02271,2023-11-01,1,0.3179
CUST_00098,2024-01-01,0,0.3179
CUST_04033,2023-11-01,0,0.3175
CUST_03181,2024-01-01,0,0.3175
CUST_04439,2024-01-01,0,0.3172
CUST_04259,2024-01-01,0,0.3172
CUST_02133,2023-12-01,0,0.3171
CUST_02292,2023-12-01,0,0.3171
CUST_01244,2023-12-01,0,0.3171
CUST_01649,2023-12-01,1,0.317
CUST_01655,2023-11-01,0,0.3169
CUST_01999,2024-01-01,1,0.3169
CUST_03089,2024-01-01,0,0.3169
CUST_03080,2023-12-01,1,0.3169
CUST_01851,2023-12-01,0,0.3168
CUST_01667,2024-01-01,0,0.3168
CUST_01348,2024-01-01,0,0.3168
CUST_04266,2023-12-01,0,0.3167
CUST_01893,2023-11-01,0,0.3167
CUST_04137,2023-12-01,0,0.3166
CUST_03143,2023-12-01,0,0.3165
CUST_01618,2023-12-01,0,0.3165
CUST_00295,2023-11-01,0,0.3165
CUST_02561,2023-12-01,1,0.3165
CUST_00511,2024-01-01,0,0.3164
CUST_04697,2024-01-01,0,0.3164
CUST_00038,2024-01-01,0,0.3164
CUST_03247,2024-01-01,0,0.3164
CUST_02082,2024-01-01,0,0.3163
CUST_00064,2024-01-01,0,0.3163
CUST_01774,2023-11-01,0,0.3163
CUST_01922,2024-01-01,0,0.3161
CUST_04483,2023-12-01,0,0.3161
CUST_04412,2023-12-01,0,0.3161
CUST_01993,2024-01-01,0,0.3161
CUST_03538,2023-12-01,1,0.316
CUST_03369,2024-01-01,0,0.316
CUST_04584,2023-12-01,1,0.316
CUST_02441,2023-12-01,0,0.316
CUST_00384,2023-11-01,0,0.316
CUST_02441,2023-11-01,0,0.316
CUST_01431,2023-11-01,0,0.3157
CUST_00747,2024-01-01,0,0.3157
CUST_01759,2023-12-01,0,0.3156
CUST_01632,2023-12-01,0,0.3155
CUST_01079,2023-11-01,0,0.3155
CUST_02001,2023-12-01,0,0.3154
CUST_00443,2024-01-01,0,0.3154
CUST_01986,2024-01-01,0,0.3153
CUST_02928,2024-01-01,0,0.3152
CUST_04675,2023-12-01,0,0.3151
CUST_03330,2024-01-01,0,0.3151
CUST_03776,2023-11-01,0,0.315
CUST_02454,2024-01-01,1,0.315
CUST_00582,2023-12-01,0,0.315
CUST_00446,2023-11-01,0,0.315
CUST_02153,2024-01-01,0,0.3149
CUST_00641,2023-11-01,0,0.3148
CUST_02736,2024-01-01,0,0.3147
CUST_02505,2023-11-01,0,0.3147
CUST_02130,2023-12-01,0,0.3145
CUST_04399,2023-11-01,0,0.3144
CUST_02603,2023-11-01,0,0.3144
CUST_02571,2024-01-01,0,0.3144
CUST_02905,2023-12-01,0,0.3143
CUST_03949,2023-12-01,0,0.3143
CUST_00782,2024-01-01,0,0.3143
CUST_00891,2023-12-01,0,0.3143
CUST_04134,2023-12-01,0,0.3142
CUST_00509,2023-11-01,0,0.3142
CUST_02248,2024-01-01,0,0.3142
CUST_03348,2023-11-01,0,0.3142
CUST_00805,2023-12-01,0,0.3141
CUST_04941,2023-11-01,0,0.314
CUST_02341,2023-12-01,0,0.314
CUST_02228,2024-01-01,0,0.314
CUST_02324,2023-12-01,0,0.3138
CUST_00448,2024-01-01,0,0.3138
CUST_03970,2023-11-01,0,0.3138
CUST_01248,2023-11-01,1,0.3137
CUST_02887,2023-12-01,0,0.3137
CUST_00821,2023-11-01,0,0.3137
CUST_02169,2023-12-01,1,0.3136
CUST_02505,2024-01-01,0,0.3135
CUST_04898,2024-01-01,1,0.3135
CUST_04829,2023-12-01,0,0.3134
CUST_03493,2023-12-01,0,0.3134
CUST_03594,2024-01-01,0,0.3134
CUST_02674,2023-11-01,0,0.3133
CUST_04114,2023-12-01,0,0.3133
CUST_01195,2024-01-01,0,0.3132
CUST_01904,2023-11-01,0,0.3132
CUST_00939,2023-12-01,1,0.3131
CUST_01584,2024-01-01,0,0.3131
CUST_04544,2024-01-01,0,0.313
CUST_03445,2024-01-01,0,0.313
CUST_03805,2024-01-01,1,0.3129
CUST_01922,2023-11-01,0,0.3129
CUST_02443,2023-12-01,0,0.3128
CUST_04338,2023-12-01,0,0.3128
CUST_02122,2023-12-01,0,0.3127
CUST_02527,2023-11-01,0,0.3127
CUST_03301,2023-11-01,1,0.3127
CUST_02681,2023-12-01,0,0.3126
CUST_01016,2023-11-01,0,0.3126
CUST_03822,2023-11-01,0,0.3126
CUST_04179,2023-12-01,0,0.3126
CUST_02713,2023-12-01,0,0.3125
CUST_02144,2024-01-01,0,0.3125
CUST_01348,2023-12-01,0,0.3125
CUST_01389,2023-12-01,0,0.3125
CUST_04196,2023-12-01,0,0.3125
CUST_04041,2023-12-01,0,0.3124
CUST_02502,2023-11-01,0,0.3124
CUST_01034,2023-12-01,0,0.3124
CUST_04034,2024-01-01,0,0.3123
CUST_02566,2024-01-01,0,0.3122
CUST_01765,2024-01-01,0,0.3121
CUST_03247,2023-11-01,0,0.3121
CUST_01438,2023-12-01,0,0.312
CUST_04538,2023-11-01,0,0.312
CUST_03516,2024-01-01,0,0.312
CUST_02785,2023-12-01,0,0.3119
CUST_04003,2024-01-01,0,0.3119
CUST_01248,2024-01-01,1,0.3119
CUST_01265,2024-01-01,1,0.3118
CUST_04071,2023-12-01,0,0.3118
CUST_02456,2023-11-01,1,0.3118
CUST_02806,2024-01-01,0,0.3117
CUST_01237,2023-12-01,0,0.3116
CUST_04349,2024-01-01,0,0.3115
CUST_02258,2023-11-01,0,0.3114
CUST_03151,2023-12-01,0,0.3114
CUST_01726,2023-12-01,0,0.3114
CUST_00911,2024-01-01,0,0.3114
CUST_04292,2023-11-01,1,0.3114
CUST_00122,2024-01-01,1,0.3113
CUST_01455,2024-01-01,0,0.3112
CUST_02613,2023-11-01,1,0.3111
CUST_01712,2023-12-01,0,0.3111
CUST_02005,2024-01-01,0,0.3111
CUST_04574,2023-11-01,0,0.311
CUST_02944,2024-01-01,0,0.311
CUST_03120,2023-11-01,0,0.311
CUST_01293,2024-01-01,0,0.311
CUST_03580,2023-11-01,0,0.3109
CUST_03202,2024-01-01,1,0.3109
CUST_02647,2023-11-01,0,0.3108
CUST_00739,2023-11-01,0,0.3106
CUST_01993,2023-12-01,0,0.3106
CUST_03830,2023-11-01,0,0.3106
CUST_00037,2023-12-01,1,0.3106
CUST_04307,2023-11-01,0,0.3105
CUST_01957,2023-12-01,0,0.3105
CUST_02561,2023-11-01,1,0.3104
CUST_04214,2024-01-01,0,0.3104
CUST_01176,2024-01-01,0,0.3104
CUST_00801,2024-01-01,0,0.3104
CUST_04384,2024-01-01,0,0.3104
CUST_00835,2023-11-01,0,0.3103
CUST_01243,2024-01-01,0,0.3102
CUST_00429,2023-11-01,0,0.3101
CUST_03436,2023-12-01,0,0.3099
CUST_00426,2024-01-01,0,0.3099
CUST_04817,2024-01-01,0,0.3099
CUST_00554,2024-01-01,0,0.3097
CUST_01052,2024-01-01,0,0.3097
CUST_01794,2023-11-01,0,0.3097
CUST_04026,2023-11-01,0,0.3097
CUST_01493,2023-11-01,0,0.3096
CUST_04121,2024-01-01,0,0.3096
CUST_04822,2024-01-01,0,0.3096
CUST_04822,2023-11-01,0,0.3096
CUST_02197,2024-01-01,1,0.3095
CUST_02039,2023-11-01,0,0.3094
CUST_00389,2024-01-01,0,0.3094
CUST_01101,2023-11-01,0,0.3094
CUST_00389,2023-12-01,0,0.3094
CUST_01069,2023-11-01,0,0.3094
CUST_04244,2023-12-01,0,0.3093
CUST_03692,2023-12-01,0,0.3093
CUST_04244,2023-11-01,0,0.3093
CUST_00515,2024-01-01,1,0.3093
CUST_00641,2023-12-01,0,0.3093
CUST_02707,2024-01-01,0,0.3093
CUST_01613,2023-12-01,0,0.3091
CUST_03999,2024-01-01,0,0.3091
CUST_01371,2024-01-01,0,0.309
CUST_02655,2024-01-01,0,0.3089
CUST_02120,2024-01-01,0,0.3089
CUST_00687,2023-11-01,0,0.3089
CUST_04298,2023-11-01,0,0.3089
CUST_03683,2023-12-01,1,0.3088
CUST_03855,2023-11-01,0,0.3088
CUST_04538,2024-01-01,0,0.3088
CUST_00426,2023-11-01,0,0.3086
CUST_04993,2024-01-01,0,0.3086
CUST_04640,2023-11-01,0,0.3085
CUST_03902,2024-01-01,0,0.3084
CUST_03806,2024-01-01,0,0.3084
CUST_04504,2023-12-01,0,0.3084
CUST_00091,2024-01-01,0,0.3083
CUST_01247,2024-01-01,0,0.3083
CUST_01455,2023-12-01,0,0.3083
CUST_00345,2023-11-01,0,0.3083
CUST_02009,2023-11-01,0,0.3083
CUST_03674,2024-01-01,0,0.3082
CUST_03505,2023-12-01,0,0.3081
CUST_01743,2024-01-01,0,0.308
CUST_02485,2024-01-01,0,0.308
CUST_01549,2023-12-01,0,0.308
CUST_00554,2023-12-01,0,0.3079
CUST_00297,2024-01-01,0,0.3079
CUST_03317,2023-11-01,0,0.3079
CUST_02050,2024-01-01,0,0.3078
CUST_02211,2023-11-01,1,0.3077
CUST_03082,2023-12-01,0,0.3076
CUST_04407,2023-12-01,0,0.3076
CUST_01551,2023-12-01,0,0.3075
CUST_03668,2023-12-01,0,0.3074
CUST_03086,2024-01-01,0,0.3074
CUST_00746,2023-11-01,0,0.3073
CUST_02981,2024-01-01,0,0.3073
CUST_01283,2024-01-01,0,0.3073
CUST_01371,2023-12-01,0,0.3072
CUST_01658,2023-12-01,0,0.3071
CUST_04366,2024-01-01,0,0.3071
CUST_00589,2023-11-01,0,0.3071
CUST_03416,2023-12-01,0,0.3071
CUST_00244,2024-01-01,0,0.3071
CUST_01303,2023-11-01,0,0.307
CUST_04493,2024-01-01,1,0.3069
CUST_04037,2023-12-01,1,0.3068
CUST_01237,2023-11-01,0,0.3068
CUST_03226,2023-11-01,0,0.3068
CUST_01742,2023-12-01,0,0.3067
CUST_04215,2023-12-01,0,0.3066
CUST_00468,2023-12-01,0,0.3064
CUST_03439,2024-01-01,0,0.3063
CUST_03815,2023-12-01,0,0.3062
CUST_03123,2023-12-01,0,0.3062
CUST_02867,2023-11-01,0,0.3061
CUST_02349,2024-01-01,0,0.3061
CUST_01966,2023-12-01,0,0.306
CUST_03682,2024-01-01,1,0.306
CUST_00826,2023-12-01,0,0.306
CUST_01726,2024-01-01,0,0.3058
CUST_02511,2023-11-01,0,0.3057
CUST_03675,2024-01-01,0,0.3057
CUST_00769,2024-01-01,0,0.3057
CUST_02710,2024-01-01,1,0.3056
CUST_01691,2024-01-01,0,0.3055
CUST_03053,2023-11-01,0,0.3055
CUST_02420,2023-12-01,0,0.3055
CUST_03882,2023-11-01,0,0.3055
CUST_02505,2023-12-01,0,0.3053
CUST_02905,2024-01-01,0,0.3053
CUST_00393,2023-12-01,0,0.3053
CUST_01268,2024-01-01,0,0.3052
CUST_01841,2024-01-01,0,0.3052
CUST_04829,2023-11-01,0,0.3051
CUST_01653,2024-01-01,0,0.3049
CUST_03785,2024-01-01,0,0.3049
CUST_00571,2023-11-01,0,0.3048
CUST_01273,2023-12-01,0,0.3048
CUST_00034,2023-11-01,1,0.3048
CUST_03290,2023-11-01,0,0.3048
CUST_02976,2024-01-01,0,0.3047
CUST_00556,2023-11-01,0,0.3046
CUST_00149,2024-01-01,0,0.3045
CUST_00848,2023-11-01,0,0.3045
CUST_00206,2023-12-01,0,0.3045
CUST_04228,2023-11-01,0,0.3044
CUST_02039,2024-01-01,0,0.3044
CUST_00574,2024-01-01,1,0.3043
CUST_01713,2023-11-01,1,0.3043
CUST_00848,2023-12-01,0,0.3043
CUST_02013,2023-12-01,0,0.3042
CUST_03033,2023-12-01,0,0.3042
CUST_04754,2023-12-01,0,0.3042
CUST_01300,2023-11-01,0,0.304
CUST_01684,2023-12-01,0,0.304
CUST_02622,2023-12-01,0,0.3039
CUST_02080,2023-11-01,0,0.3037
CUST_04373,2023-12-01,0,0.3034
CUST_04682,2024-01-01,0,0.3034
CUST_04457,2023-11-01,0,0.3033
CUST_01904,2024-01-01,0,0.3032
CUST_01107,2024-01-01,0,0.3032
CUST_04718,2023-11-01,1,0.3032
CUST_02349,2023-11-01,0,0.3032
CUST_01057,2023-12-01,0,0.3032
CUST_04478,2023-11-01,0,0.303
CUST_02171,2023-11-01,0,0.303
CUST_03715,2023-11-01,0,0.3029
CUST_00514,2024-01-01,0,0.3028
CUST_02107,2024-01-01,0,0.3027
CUST_03519,2024-01-01,0,0.3027
CUST_04319,2024-01-01,0,0.3024
CUST_03235,2023-12-01,1,0.3024
CUST_01922,2023-12-01,0,0.3024
CUST_02607,2023-12-01,0,0.3023
CUST_00455,2023-12-01,0,0.3023
CUST_02641,2023-12-01,1,0.3023
CUST_00091,2023-11-01,0,0.3023
CUST_03436,2023-11-01,0,0.3022
CUST_00566,2024-01-01,0,0.3022
CUST_00590,2023-12-01,0,0.302
CUST_00292,2023-11-01,0,0.3019
CUST_03866,2023-12-01,0,0.3018
CUST_01138,2024-01-01,0,0.3017
CUST_04212,2023-12-01,0,0.3017
CUST_04385,2023-11-01,0,0.3017
CUST_00891,2024-01-01,0,0.3016
CUST_02943,2023-11-01,0,0.3014
CUST_04003,2023-12-01,0,0.3014
CUST_04865,2023-11-01,0,0.3014
CUST_02050,2023-11-01,0,0.3013
CUST_04109,2024-01-01,0,0.3013
CUST_02561,2024-01-01,1,0.3013
CUST_03342,2024-01-01,0,0.3013
CUST_04143,2024-01-01,0,0.3013
CUST_03342,2023-11-01,0,0.3013
CUST_02666,2024-01-01,0,0.3012
CUST_00873,2023-12-01,0,0.3011
CUST_02607,2024-01-01,0,0.301
CUST_03655,2023-12-01,0,0.301
CUST_02513,2023-12-01,0,0.3008
CUST_01986,2023-11-01,0,0.3006
CUST_03472,2023-12-01,0,0.3004
CUST_00554,2023-11-01,0,0.3003
CUST_03692,2023-11-01,0,0.3003
CUST_02171,2023-12-01,0,0.3002
CUST_00758,2023-12-01,0,0.3001
CUST_03273,2024-01-01,0,0.3001
CUST_04227,2023-11-01,0,0.3
CUST_02806,2023-12-01,0,0.3
CUST_03297,2023-12-01,0,0.3
CUST_01466,2024-01-01,0,0.2999
CUST_04582,2023-11-01,0,0.2999
CUST_01928,2023-11-01,0,0.2999
CUST_02887,2023-11-01,0,0.2999
CUST_00699,2023-12-01,0,0.2998
CUST_01395,2024-01-01,0,0.2998
CUST_01395,2023-12-01,0,0.2998
CUST_01825,2024-01-01,1,0.2998
CUST_03568,2024-01-01,0,0.2998
CUST_02730,2024-01-01,1,0.2997
CUST_00412,2023-12-01,1,0.2996
CUST_01268,2023-12-01,0,0.2995
CUST_02240,2023-11-01,0,0.2995
CUST_01708,2024-01-01,0,0.2995
CUST_03283,2023-12-01,0,0.2994
CUST_01790,2024-01-01,0,0.2989
CUST_03893,2024-01-01,0,0.2989
CUST_01690,2023-11-01,0,0.2989
CUST_01213,2023-11-01,0,0.2988
CUST_01692,2023-12-01,0,0.2988
CUST_03514,2024-01-01,1,0.2987
CUST_00007,2024-01-01,1,0.2986
CUST_02065,2024-01-01,0,0.2986
CUST_01167,2024-01-01,0,0.2986
